v1	I(V2)	Ix(x2:VF0)
1.546999999999972e+001	1.498913e+000	1.498913e+000
1.547999999999971e+001	1.498909e+000	1.498909e+000
1.548999999999971e+001	1.498906e+000	1.498906e+000
1.549999999999971e+001	1.498902e+000	1.498902e+000
1.550999999999971e+001	1.498898e+000	1.498898e+000
1.551999999999971e+001	1.498895e+000	1.498895e+000
1.552999999999971e+001	1.498891e+000	1.498891e+000
1.553999999999971e+001	1.498887e+000	1.498887e+000
1.554999999999971e+001	1.498884e+000	1.498884e+000
1.555999999999971e+001	1.498880e+000	1.498880e+000
1.556999999999971e+001	1.498877e+000	1.498877e+000
1.557999999999971e+001	1.498873e+000	1.498873e+000
1.558999999999971e+001	1.498870e+000	1.498870e+000
1.559999999999971e+001	1.498866e+000	1.498866e+000
1.560999999999971e+001	1.498863e+000	1.498863e+000
1.561999999999971e+001	1.498859e+000	1.498859e+000
1.562999999999971e+001	1.498856e+000	1.498856e+000
1.563999999999971e+001	1.498852e+000	1.498852e+000
1.564999999999971e+001	1.498849e+000	1.498849e+000
1.565999999999971e+001	1.498845e+000	1.498845e+000
1.566999999999971e+001	1.498842e+000	1.498842e+000
1.567999999999971e+001	1.498838e+000	1.498838e+000
1.568999999999971e+001	1.498834e+000	1.498834e+000
1.569999999999971e+001	1.498830e+000	1.498830e+000
1.570999999999971e+001	1.498827e+000	1.498827e+000
1.571999999999971e+001	1.498823e+000	1.498823e+000
1.572999999999971e+001	1.498819e+000	1.498819e+000
1.573999999999971e+001	1.498815e+000	1.498815e+000
1.574999999999971e+001	1.498811e+000	1.498811e+000
1.575999999999971e+001	1.498806e+000	1.498806e+000
1.576999999999971e+001	1.498802e+000	1.498802e+000
1.577999999999971e+001	1.498798e+000	1.498798e+000
1.578999999999971e+001	1.498793e+000	1.498793e+000
1.579999999999971e+001	1.498789e+000	1.498789e+000
1.580999999999971e+001	1.498784e+000	1.498784e+000
1.581999999999971e+001	1.498780e+000	1.498780e+000
1.582999999999971e+001	1.498775e+000	1.498775e+000
1.583999999999971e+001	1.498770e+000	1.498770e+000
1.584999999999971e+001	1.498765e+000	1.498765e+000
1.585999999999971e+001	1.498760e+000	1.498760e+000
1.586999999999971e+001	1.498755e+000	1.498755e+000
1.587999999999971e+001	1.498749e+000	1.498749e+000
1.588999999999971e+001	1.498744e+000	1.498744e+000
1.589999999999971e+001	1.498738e+000	1.498738e+000
1.590999999999971e+001	1.498732e+000	1.498732e+000
1.591999999999971e+001	1.498727e+000	1.498727e+000
1.592999999999971e+001	1.498721e+000	1.498721e+000
1.593999999999971e+001	1.498714e+000	1.498714e+000
1.594999999999970e+001	1.498708e+000	1.498708e+000
1.595999999999970e+001	1.498702e+000	1.498702e+000
1.596999999999970e+001	1.498695e+000	1.498695e+000
1.597999999999970e+001	1.498688e+000	1.498688e+000
1.598999999999970e+001	1.498681e+000	1.498681e+000
1.599999999999970e+001	1.498674e+000	1.498674e+000
1.600999999999970e+001	1.498667e+000	1.498667e+000
1.601999999999971e+001	1.498659e+000	1.498659e+000
1.602999999999971e+001	1.498651e+000	1.498651e+000
1.603999999999971e+001	1.498643e+000	1.498643e+000
1.604999999999971e+001	1.498635e+000	1.498635e+000
1.605999999999971e+001	1.498626e+000	1.498626e+000
1.606999999999971e+001	1.498618e+000	1.498618e+000
1.607999999999971e+001	1.498609e+000	1.498609e+000
1.608999999999972e+001	1.498600e+000	1.498600e+000
1.609999999999972e+001	1.498590e+000	1.498590e+000
1.610999999999972e+001	1.498581e+000	1.498581e+000
1.611999999999972e+001	1.498571e+000	1.498571e+000
1.612999999999972e+001	1.498560e+000	1.498560e+000
1.613999999999972e+001	1.498550e+000	1.498550e+000
1.614999999999973e+001	1.498539e+000	1.498539e+000
1.615999999999973e+001	1.498528e+000	1.498528e+000
1.616999999999973e+001	1.498517e+000	1.498517e+000
1.617999999999973e+001	1.498505e+000	1.498505e+000
1.618999999999973e+001	1.498493e+000	1.498493e+000
1.619999999999973e+001	1.498480e+000	1.498480e+000
1.620999999999973e+001	1.498467e+000	1.498467e+000
1.621999999999974e+001	1.498454e+000	1.498454e+000
1.622999999999974e+001	1.498440e+000	1.498440e+000
1.623999999999974e+001	1.498426e+000	1.498426e+000
1.624999999999974e+001	1.498412e+000	1.498412e+000
1.625999999999974e+001	1.498397e+000	1.498397e+000
1.626999999999974e+001	1.498382e+000	1.498382e+000
1.627999999999975e+001	1.498366e+000	1.498366e+000
1.628999999999975e+001	1.498350e+000	1.498350e+000
1.629999999999975e+001	1.498333e+000	1.498333e+000
1.630999999999975e+001	1.498316e+000	1.498316e+000
1.631999999999975e+001	1.498298e+000	1.498298e+000
1.632999999999975e+001	1.498280e+000	1.498280e+000
1.633999999999976e+001	1.498261e+000	1.498261e+000
1.634999999999976e+001	1.498242e+000	1.498242e+000
1.635999999999976e+001	1.498222e+000	1.498222e+000
1.636999999999976e+001	1.498201e+000	1.498201e+000
1.637999999999976e+001	1.498180e+000	1.498180e+000
1.638999999999976e+001	1.498158e+000	1.498158e+000
1.639999999999976e+001	1.498136e+000	1.498136e+000
1.640999999999977e+001	1.498113e+000	1.498113e+000
1.641999999999977e+001	1.498089e+000	1.498089e+000
1.642999999999977e+001	1.498064e+000	1.498064e+000
1.643999999999977e+001	1.498039e+000	1.498039e+000
1.644999999999977e+001	1.498013e+000	1.498013e+000
1.645999999999977e+001	1.497986e+000	1.497986e+000
1.646999999999978e+001	1.497958e+000	1.497958e+000
1.647999999999978e+001	1.497930e+000	1.497930e+000
1.648999999999978e+001	1.497900e+000	1.497900e+000
1.649999999999978e+001	1.497870e+000	1.497870e+000
1.650999999999978e+001	1.497839e+000	1.497839e+000
1.651999999999978e+001	1.497806e+000	1.497806e+000
1.652999999999978e+001	1.497773e+000	1.497773e+000
1.653999999999979e+001	1.497739e+000	1.497739e+000
1.654999999999979e+001	1.497704e+000	1.497704e+000
1.655999999999979e+001	1.497667e+000	1.497667e+000
1.656999999999979e+001	1.497630e+000	1.497630e+000
1.657999999999979e+001	1.497591e+000	1.497591e+000
1.658999999999979e+001	1.497551e+000	1.497551e+000
1.659999999999980e+001	1.497510e+000	1.497510e+000
1.660999999999980e+001	1.497468e+000	1.497468e+000
1.661999999999980e+001	1.497424e+000	1.497424e+000
1.662999999999980e+001	1.497379e+000	1.497379e+000
1.663999999999980e+001	1.497333e+000	1.497333e+000
1.664999999999980e+001	1.497285e+000	1.497285e+000
1.665999999999981e+001	1.497236e+000	1.497236e+000
1.666999999999981e+001	1.497185e+000	1.497185e+000
1.667999999999981e+001	1.497133e+000	1.497133e+000
1.668999999999981e+001	1.497079e+000	1.497079e+000
1.669999999999981e+001	1.497023e+000	1.497023e+000
1.670999999999981e+001	1.496966e+000	1.496966e+000
1.671999999999981e+001	1.496907e+000	1.496907e+000
1.672999999999982e+001	1.496846e+000	1.496846e+000
1.673999999999982e+001	1.496783e+000	1.496783e+000
1.674999999999982e+001	1.496718e+000	1.496718e+000
1.675999999999982e+001	1.496652e+000	1.496652e+000
1.676999999999982e+001	1.496583e+000	1.496583e+000
1.677999999999982e+001	1.496512e+000	1.496512e+000
1.678999999999983e+001	1.496439e+000	1.496439e+000
1.679999999999983e+001	1.496364e+000	1.496364e+000
1.680999999999983e+001	1.496287e+000	1.496287e+000
1.681999999999983e+001	1.496207e+000	1.496207e+000
1.682999999999983e+001	1.496125e+000	1.496125e+000
1.683999999999983e+001	1.496040e+000	1.496040e+000
1.684999999999983e+001	1.495953e+000	1.495953e+000
1.685999999999984e+001	1.495863e+000	1.495863e+000
1.686999999999984e+001	1.495771e+000	1.495771e+000
1.687999999999984e+001	1.495675e+000	1.495675e+000
1.688999999999984e+001	1.495577e+000	1.495577e+000
1.689999999999984e+001	1.495476e+000	1.495476e+000
1.690999999999984e+001	1.495372e+000	1.495372e+000
1.691999999999985e+001	1.495265e+000	1.495265e+000
1.692999999999985e+001	1.495154e+000	1.495154e+000
1.693999999999985e+001	1.495040e+000	1.495040e+000
1.694999999999985e+001	1.494923e+000	1.494923e+000
1.695999999999985e+001	1.494803e+000	1.494803e+000
1.696999999999985e+001	1.494679e+000	1.494679e+000
1.697999999999986e+001	1.494551e+000	1.494551e+000
1.698999999999986e+001	1.494419e+000	1.494419e+000
1.699999999999986e+001	1.494284e+000	1.494284e+000
1.700999999999986e+001	1.494145e+000	1.494145e+000
1.701999999999986e+001	1.494001e+000	1.494001e+000
1.702999999999986e+001	1.493854e+000	1.493854e+000
1.703999999999986e+001	1.493702e+000	1.493702e+000
1.704999999999987e+001	1.493546e+000	1.493546e+000
1.705999999999987e+001	1.493385e+000	1.493385e+000
1.706999999999987e+001	1.493220e+000	1.493220e+000
1.707999999999987e+001	1.493050e+000	1.493050e+000
1.708999999999987e+001	1.492875e+000	1.492875e+000
1.709999999999987e+001	1.492696e+000	1.492696e+000
1.710999999999988e+001	1.492511e+000	1.492511e+000
1.711999999999988e+001	1.492321e+000	1.492321e+000
1.712999999999988e+001	1.492126e+000	1.492126e+000
1.713999999999988e+001	1.491925e+000	1.491925e+000
1.714999999999988e+001	1.491719e+000	1.491719e+000
1.715999999999988e+001	1.491507e+000	1.491507e+000
1.716999999999988e+001	1.491289e+000	1.491289e+000
1.717999999999989e+001	1.491065e+000	1.491065e+000
1.718999999999989e+001	1.490835e+000	1.490835e+000
1.719999999999989e+001	1.490599e+000	1.490599e+000
1.720999999999989e+001	1.490357e+000	1.490357e+000
1.721999999999989e+001	1.490108e+000	1.490108e+000
1.722999999999989e+001	1.489852e+000	1.489852e+000
1.723999999999990e+001	1.489590e+000	1.489590e+000
1.724999999999990e+001	1.489321e+000	1.489321e+000
1.725999999999990e+001	1.489044e+000	1.489044e+000
1.726999999999990e+001	1.488761e+000	1.488761e+000
1.727999999999990e+001	1.488470e+000	1.488470e+000
1.728999999999990e+001	1.488172e+000	1.488172e+000
1.729999999999991e+001	1.487866e+000	1.487866e+000
1.730999999999991e+001	1.487552e+000	1.487552e+000
1.731999999999991e+001	1.487230e+000	1.487230e+000
1.732999999999991e+001	1.486900e+000	1.486900e+000
1.733999999999991e+001	1.486562e+000	1.486562e+000
1.734999999999991e+001	1.486216e+000	1.486216e+000
1.735999999999991e+001	1.485861e+000	1.485861e+000
1.736999999999992e+001	1.485497e+000	1.485497e+000
1.737999999999992e+001	1.485125e+000	1.485125e+000
1.738999999999992e+001	1.484744e+000	1.484744e+000
1.739999999999992e+001	1.484354e+000	1.484354e+000
1.740999999999992e+001	1.483954e+000	1.483954e+000
1.741999999999992e+001	1.483545e+000	1.483545e+000
1.742999999999993e+001	1.483126e+000	1.483126e+000
1.743999999999993e+001	1.482698e+000	1.482698e+000
1.744999999999993e+001	1.482260e+000	1.482260e+000
1.745999999999993e+001	1.481812e+000	1.481812e+000
1.746999999999993e+001	1.481355e+000	1.481355e+000
1.747999999999993e+001	1.480886e+000	1.480886e+000
1.748999999999993e+001	1.480408e+000	1.480408e+000
1.749999999999994e+001	1.479919e+000	1.479919e+000
1.750999999999994e+001	1.479420e+000	1.479420e+000
1.751999999999994e+001	1.478909e+000	1.478909e+000
1.752999999999994e+001	1.478389e+000	1.478389e+000
1.753999999999994e+001	1.477857e+000	1.477857e+000
1.754999999999994e+001	1.477314e+000	1.477314e+000
1.755999999999995e+001	1.476759e+000	1.476759e+000
1.756999999999995e+001	1.476194e+000	1.476194e+000
1.757999999999995e+001	1.475617e+000	1.475617e+000
1.758999999999995e+001	1.475029e+000	1.475029e+000
1.759999999999995e+001	1.474429e+000	1.474429e+000
1.760999999999995e+001	1.473817e+000	1.473817e+000
1.761999999999996e+001	1.473193e+000	1.473193e+000
1.762999999999996e+001	1.472558e+000	1.472558e+000
1.763999999999996e+001	1.471910e+000	1.471910e+000
1.764999999999996e+001	1.471251e+000	1.471251e+000
1.765999999999996e+001	1.470579e+000	1.470579e+000
1.766999999999996e+001	1.469896e+000	1.469896e+000
1.767999999999996e+001	1.469200e+000	1.469200e+000
1.768999999999997e+001	1.468491e+000	1.468491e+000
1.769999999999997e+001	1.467770e+000	1.467770e+000
1.770999999999997e+001	1.467037e+000	1.467037e+000
1.771999999999997e+001	1.466291e+000	1.466291e+000
1.772999999999997e+001	1.465532e+000	1.465532e+000
1.773999999999997e+001	1.464761e+000	1.464761e+000
1.774999999999998e+001	1.463978e+000	1.463978e+000
1.775999999999998e+001	1.463181e+000	1.463181e+000
1.776999999999998e+001	1.462372e+000	1.462372e+000
1.777999999999998e+001	1.461550e+000	1.461550e+000
1.778999999999998e+001	1.460715e+000	1.460715e+000
1.779999999999998e+001	1.459867e+000	1.459867e+000
1.780999999999999e+001	1.459006e+000	1.459006e+000
1.781999999999999e+001	1.458133e+000	1.458133e+000
1.782999999999999e+001	1.457247e+000	1.457247e+000
1.783999999999999e+001	1.456347e+000	1.456347e+000
1.784999999999999e+001	1.455435e+000	1.455435e+000
1.785999999999999e+001	1.454510e+000	1.454510e+000
1.786999999999999e+001	1.453572e+000	1.453572e+000
1.788000000000000e+001	1.452621e+000	1.452621e+000
1.789000000000000e+001	1.451658e+000	1.451658e+000
1.790000000000000e+001	1.450681e+000	1.450681e+000
1.791000000000000e+001	1.449692e+000	1.449692e+000
1.792000000000000e+001	1.448689e+000	1.448689e+000
1.793000000000000e+001	1.447674e+000	1.447674e+000
1.794000000000001e+001	1.446646e+000	1.446646e+000
1.795000000000001e+001	1.445606e+000	1.445606e+000
1.796000000000001e+001	1.444553e+000	1.444553e+000
1.797000000000001e+001	1.443487e+000	1.443487e+000
1.798000000000001e+001	1.442408e+000	1.442408e+000
1.799000000000001e+001	1.441317e+000	1.441317e+000
1.800000000000001e+001	1.440213e+000	1.440213e+000
1.801000000000002e+001	1.439097e+000	1.439097e+000
1.802000000000002e+001	1.437969e+000	1.437969e+000
1.803000000000002e+001	1.436828e+000	1.436828e+000
1.804000000000002e+001	1.435674e+000	1.435674e+000
1.805000000000002e+001	1.434509e+000	1.434509e+000
1.806000000000002e+001	1.433331e+000	1.433331e+000
1.807000000000003e+001	1.432141e+000	1.432141e+000
1.808000000000003e+001	1.430939e+000	1.430939e+000
1.809000000000003e+001	1.429726e+000	1.429726e+000
1.810000000000003e+001	1.428500e+000	1.428500e+000
1.811000000000003e+001	1.427262e+000	1.427262e+000
1.812000000000003e+001	1.426012e+000	1.426012e+000
1.813000000000004e+001	1.424751e+000	1.424751e+000
1.814000000000004e+001	1.423478e+000	1.423478e+000
1.815000000000004e+001	1.422194e+000	1.422194e+000
1.816000000000004e+001	1.420898e+000	1.420898e+000
1.817000000000004e+001	1.419591e+000	1.419591e+000
1.818000000000004e+001	1.418272e+000	1.418272e+000
1.819000000000004e+001	1.416942e+000	1.416942e+000
1.820000000000005e+001	1.415601e+000	1.415601e+000
1.821000000000005e+001	1.414249e+000	1.414249e+000
1.822000000000005e+001	1.412886e+000	1.412886e+000
1.823000000000005e+001	1.411512e+000	1.411512e+000
1.824000000000005e+001	1.410127e+000	1.410127e+000
1.825000000000005e+001	1.408731e+000	1.408731e+000
1.826000000000006e+001	1.407325e+000	1.407325e+000
1.827000000000006e+001	1.405908e+000	1.405908e+000
1.828000000000006e+001	1.404481e+000	1.404481e+000
1.829000000000006e+001	1.403044e+000	1.403044e+000
1.830000000000006e+001	1.401596e+000	1.401596e+000
1.831000000000006e+001	1.400138e+000	1.400138e+000
1.832000000000006e+001	1.398669e+000	1.398669e+000
1.833000000000007e+001	1.397191e+000	1.397191e+000
1.834000000000007e+001	1.395703e+000	1.395703e+000
1.835000000000007e+001	1.394205e+000	1.394205e+000
1.836000000000007e+001	1.392698e+000	1.392698e+000
1.837000000000007e+001	1.391180e+000	1.391180e+000
1.838000000000007e+001	1.389653e+000	1.389653e+000
1.839000000000008e+001	1.388117e+000	1.388117e+000
1.840000000000008e+001	1.386572e+000	1.386572e+000
1.841000000000008e+001	1.385017e+000	1.385017e+000
1.842000000000008e+001	1.383453e+000	1.383453e+000
1.843000000000008e+001	1.381879e+000	1.381879e+000
1.844000000000008e+001	1.380297e+000	1.380297e+000
1.845000000000009e+001	1.378706e+000	1.378706e+000
1.846000000000009e+001	1.377106e+000	1.377106e+000
1.847000000000009e+001	1.375498e+000	1.375498e+000
1.848000000000009e+001	1.373881e+000	1.373881e+000
1.849000000000009e+001	1.372255e+000	1.372255e+000
1.850000000000009e+001	1.370620e+000	1.370620e+000
1.851000000000009e+001	1.368978e+000	1.368978e+000
1.852000000000010e+001	1.367327e+000	1.367327e+000
1.853000000000010e+001	1.365668e+000	1.365668e+000
1.854000000000010e+001	1.364001e+000	1.364001e+000
1.855000000000010e+001	1.362326e+000	1.362326e+000
1.856000000000010e+001	1.360643e+000	1.360643e+000
1.857000000000010e+001	1.358953e+000	1.358953e+000
1.858000000000011e+001	1.357254e+000	1.357254e+000
1.859000000000011e+001	1.355548e+000	1.355548e+000
1.860000000000011e+001	1.353834e+000	1.353834e+000
1.861000000000011e+001	1.352113e+000	1.352113e+000
1.862000000000011e+001	1.350385e+000	1.350385e+000
1.863000000000011e+001	1.348649e+000	1.348649e+000
1.864000000000011e+001	1.346906e+000	1.346906e+000
1.865000000000012e+001	1.345156e+000	1.345156e+000
1.866000000000012e+001	1.343399e+000	1.343399e+000
1.867000000000012e+001	1.341635e+000	1.341635e+000
1.868000000000012e+001	1.339864e+000	1.339864e+000
1.869000000000012e+001	1.338086e+000	1.338086e+000
1.870000000000012e+001	1.336302e+000	1.336302e+000
1.871000000000013e+001	1.334511e+000	1.334511e+000
1.872000000000013e+001	1.332714e+000	1.332714e+000
1.873000000000013e+001	1.330910e+000	1.330910e+000
1.874000000000013e+001	1.329100e+000	1.329100e+000
1.875000000000013e+001	1.327283e+000	1.327283e+000
1.876000000000013e+001	1.325461e+000	1.325461e+000
1.877000000000014e+001	1.323632e+000	1.323632e+000
1.878000000000014e+001	1.321797e+000	1.321797e+000
1.879000000000014e+001	1.319956e+000	1.319956e+000
1.880000000000014e+001	1.318110e+000	1.318110e+000
1.881000000000014e+001	1.316258e+000	1.316258e+000
1.882000000000014e+001	1.314400e+000	1.314400e+000
1.883000000000014e+001	1.312536e+000	1.312536e+000
1.884000000000015e+001	1.310667e+000	1.310667e+000
1.885000000000015e+001	1.308792e+000	1.308792e+000
1.886000000000015e+001	1.306912e+000	1.306912e+000
1.887000000000015e+001	1.305027e+000	1.305027e+000
1.888000000000015e+001	1.303137e+000	1.303137e+000
1.889000000000015e+001	1.301241e+000	1.301241e+000
1.890000000000016e+001	1.299341e+000	1.299341e+000
1.891000000000016e+001	1.297435e+000	1.297435e+000
1.892000000000016e+001	1.295525e+000	1.295525e+000
1.893000000000016e+001	1.293609e+000	1.293609e+000
1.894000000000016e+001	1.291689e+000	1.291689e+000
1.895000000000016e+001	1.289765e+000	1.289765e+000
1.896000000000016e+001	1.287836e+000	1.287836e+000
1.897000000000017e+001	1.285902e+000	1.285902e+000
1.898000000000017e+001	1.283964e+000	1.283964e+000
1.899000000000017e+001	1.282021e+000	1.282021e+000
1.900000000000017e+001	1.280075e+000	1.280075e+000
1.901000000000017e+001	1.278124e+000	1.278124e+000
1.902000000000017e+001	1.276169e+000	1.276169e+000
1.903000000000018e+001	1.274210e+000	1.274210e+000
1.904000000000018e+001	1.272247e+000	1.272247e+000
1.905000000000018e+001	1.270280e+000	1.270280e+000
1.906000000000018e+001	1.268309e+000	1.268309e+000
1.907000000000018e+001	1.266335e+000	1.266335e+000
1.908000000000018e+001	1.264357e+000	1.264357e+000
1.909000000000019e+001	1.262375e+000	1.262375e+000
1.910000000000019e+001	1.260390e+000	1.260390e+000
1.911000000000019e+001	1.258402e+000	1.258402e+000
1.912000000000019e+001	1.256410e+000	1.256410e+000
1.913000000000019e+001	1.254415e+000	1.254415e+000
1.914000000000019e+001	1.252417e+000	1.252417e+000
1.915000000000019e+001	1.250416e+000	1.250416e+000
1.916000000000020e+001	1.248412e+000	1.248412e+000
1.917000000000020e+001	1.246404e+000	1.246404e+000
1.918000000000020e+001	1.244394e+000	1.244394e+000
1.919000000000020e+001	1.242382e+000	1.242382e+000
1.920000000000020e+001	1.240366e+000	1.240366e+000
1.921000000000020e+001	1.238348e+000	1.238348e+000
1.922000000000021e+001	1.236328e+000	1.236328e+000
1.923000000000021e+001	1.234305e+000	1.234305e+000
1.924000000000021e+001	1.232280e+000	1.232280e+000
1.925000000000021e+001	1.230252e+000	1.230252e+000
1.926000000000021e+001	1.228223e+000	1.228223e+000
1.927000000000021e+001	1.226191e+000	1.226191e+000
1.928000000000021e+001	1.224157e+000	1.224157e+000
1.929000000000022e+001	1.222122e+000	1.222122e+000
1.930000000000022e+001	1.220084e+000	1.220084e+000
1.931000000000022e+001	1.218045e+000	1.218045e+000
1.932000000000022e+001	1.216004e+000	1.216004e+000
1.933000000000022e+001	1.213962e+000	1.213962e+000
1.934000000000022e+001	1.211918e+000	1.211918e+000
1.935000000000023e+001	1.209873e+000	1.209873e+000
1.936000000000023e+001	1.207826e+000	1.207826e+000
1.937000000000023e+001	1.205778e+000	1.205778e+000
1.938000000000023e+001	1.203730e+000	1.203730e+000
1.939000000000023e+001	1.201680e+000	1.201680e+000
1.940000000000023e+001	1.199629e+000	1.199629e+000
1.941000000000024e+001	1.197578e+000	1.197578e+000
1.942000000000024e+001	1.195526e+000	1.195526e+000
1.943000000000024e+001	1.193473e+000	1.193473e+000
1.944000000000024e+001	1.191420e+000	1.191420e+000
1.945000000000024e+001	1.189366e+000	1.189366e+000
1.946000000000024e+001	1.187312e+000	1.187312e+000
1.947000000000024e+001	1.185258e+000	1.185258e+000
1.948000000000025e+001	1.183204e+000	1.183204e+000
1.949000000000025e+001	1.181150e+000	1.181150e+000
1.950000000000025e+001	1.179096e+000	1.179096e+000
1.951000000000025e+001	1.177042e+000	1.177042e+000
1.952000000000025e+001	1.174989e+000	1.174989e+000
1.953000000000025e+001	1.172936e+000	1.172936e+000
1.954000000000026e+001	1.170884e+000	1.170884e+000
1.955000000000026e+001	1.168833e+000	1.168833e+000
1.956000000000026e+001	1.166782e+000	1.166782e+000
1.957000000000026e+001	1.164733e+000	1.164733e+000
1.958000000000026e+001	1.162684e+000	1.162684e+000
1.959000000000026e+001	1.160637e+000	1.160637e+000
1.960000000000026e+001	1.158592e+000	1.158592e+000
1.961000000000027e+001	1.156547e+000	1.156547e+000
1.962000000000027e+001	1.154505e+000	1.154505e+000
1.963000000000027e+001	1.152464e+000	1.152464e+000
1.964000000000027e+001	1.150425e+000	1.150425e+000
1.965000000000027e+001	1.148388e+000	1.148388e+000
1.966000000000027e+001	1.146354e+000	1.146354e+000
1.967000000000028e+001	1.144322e+000	1.144322e+000
1.968000000000028e+001	1.142292e+000	1.142292e+000
1.969000000000028e+001	1.140266e+000	1.140266e+000
1.970000000000028e+001	1.138242e+000	1.138242e+000
1.971000000000028e+001	1.136221e+000	1.136221e+000
1.972000000000028e+001	1.134203e+000	1.134203e+000
1.973000000000029e+001	1.132189e+000	1.132189e+000
1.974000000000029e+001	1.130179e+000	1.130179e+000
1.975000000000029e+001	1.128172e+000	1.128172e+000
1.976000000000029e+001	1.126169e+000	1.126169e+000
1.977000000000029e+001	1.124170e+000	1.124170e+000
1.978000000000029e+001	1.122176e+000	1.122176e+000
1.979000000000029e+001	1.120186e+000	1.120186e+000
1.980000000000030e+001	1.118201e+000	1.118201e+000
1.981000000000030e+001	1.116221e+000	1.116221e+000
1.982000000000030e+001	1.114246e+000	1.114246e+000
1.983000000000030e+001	1.112277e+000	1.112277e+000
1.984000000000030e+001	1.110313e+000	1.110313e+000
1.985000000000030e+001	1.108355e+000	1.108355e+000
1.986000000000031e+001	1.106404e+000	1.106404e+000
1.987000000000031e+001	1.104458e+000	1.104458e+000
1.988000000000031e+001	1.102520e+000	1.102520e+000
1.989000000000031e+001	1.100588e+000	1.100588e+000
1.990000000000031e+001	1.098663e+000	1.098663e+000
1.991000000000031e+001	1.096746e+000	1.096746e+000
1.992000000000031e+001	1.094837e+000	1.094837e+000
1.993000000000032e+001	1.092936e+000	1.092936e+000
1.994000000000032e+001	1.091043e+000	1.091043e+000
1.995000000000032e+001	1.089159e+000	1.089159e+000
1.996000000000032e+001	1.087283e+000	1.087283e+000
1.997000000000032e+001	1.085417e+000	1.085417e+000
1.998000000000032e+001	1.083561e+000	1.083561e+000
1.999000000000033e+001	1.081715e+000	1.081715e+000
2.000000000000033e+001	1.079879e+000	1.079879e+000
2.001000000000033e+001	1.078054e+000	1.078054e+000
2.002000000000033e+001	1.076240e+000	1.076240e+000
2.003000000000033e+001	1.074437e+000	1.074437e+000
2.004000000000033e+001	1.072646e+000	1.072646e+000
2.005000000000034e+001	1.070868e+000	1.070868e+000
2.006000000000034e+001	1.069102e+000	1.069102e+000
2.007000000000034e+001	1.067350e+000	1.067350e+000
2.008000000000034e+001	1.065611e+000	1.065611e+000
2.009000000000034e+001	1.063886e+000	1.063886e+000
2.010000000000034e+001	1.062176e+000	1.062176e+000
2.011000000000034e+001	1.060480e+000	1.060480e+000
2.012000000000035e+001	1.058800e+000	1.058800e+000
2.013000000000035e+001	1.057136e+000	1.057136e+000
2.014000000000035e+001	1.055488e+000	1.055488e+000
2.015000000000035e+001	1.053858e+000	1.053858e+000
2.016000000000035e+001	1.052244e+000	1.052244e+000
2.017000000000035e+001	1.050649e+000	1.050649e+000
2.018000000000036e+001	1.049072e+000	1.049072e+000
2.019000000000036e+001	1.047515e+000	1.047515e+000
2.020000000000036e+001	1.045977e+000	1.045977e+000
2.021000000000036e+001	1.044459e+000	1.044459e+000
2.022000000000036e+001	1.042962e+000	1.042962e+000
2.023000000000036e+001	1.041487e+000	1.041487e+000
2.024000000000036e+001	1.040033e+000	1.040033e+000
2.025000000000037e+001	1.038602e+000	1.038602e+000
2.026000000000037e+001	1.037194e+000	1.037194e+000
2.027000000000037e+001	1.035809e+000	1.035809e+000
2.028000000000037e+001	1.034449e+000	1.034449e+000
2.029000000000037e+001	1.033114e+000	1.033114e+000
2.030000000000037e+001	1.031803e+000	1.031803e+000
2.031000000000038e+001	1.030519e+000	1.030519e+000
2.032000000000038e+001	1.029261e+000	1.029261e+000
2.033000000000038e+001	1.028030e+000	1.028030e+000
2.034000000000038e+001	1.026827e+000	1.026827e+000
2.035000000000038e+001	1.025651e+000	1.025651e+000
2.036000000000038e+001	1.024504e+000	1.024504e+000
2.037000000000039e+001	1.023385e+000	1.023385e+000
2.038000000000039e+001	1.022295e+000	1.022295e+000
2.039000000000039e+001	1.021235e+000	1.021235e+000
2.040000000000039e+001	1.020205e+000	1.020205e+000
2.041000000000039e+001	1.019204e+000	1.019204e+000
2.042000000000039e+001	1.018234e+000	1.018234e+000
2.043000000000039e+001	1.017294e+000	1.017294e+000
2.044000000000040e+001	1.016385e+000	1.016385e+000
2.045000000000040e+001	1.015506e+000	1.015506e+000
2.046000000000040e+001	1.014658e+000	1.014658e+000
2.047000000000040e+001	1.013840e+000	1.013840e+000
2.048000000000040e+001	1.013053e+000	1.013053e+000
2.049000000000040e+001	1.012296e+000	1.012296e+000
2.050000000000041e+001	1.011568e+000	1.011568e+000
2.051000000000041e+001	1.010871e+000	1.010871e+000
2.052000000000041e+001	1.010202e+000	1.010202e+000
2.053000000000041e+001	1.009563e+000	1.009563e+000
2.054000000000041e+001	1.008952e+000	1.008952e+000
2.055000000000041e+001	1.008368e+000	1.008368e+000
2.056000000000041e+001	1.007813e+000	1.007813e+000
2.057000000000042e+001	1.007283e+000	1.007283e+000
2.058000000000042e+001	1.006780e+000	1.006780e+000
2.059000000000042e+001	1.006302e+000	1.006302e+000
2.060000000000042e+001	1.005849e+000	1.005849e+000
2.061000000000042e+001	1.005419e+000	1.005419e+000
2.062000000000042e+001	1.005012e+000	1.005012e+000
2.063000000000043e+001	1.004628e+000	1.004628e+000
